[15 | 89.30] loss=3.70 avg=2.90 [16 | 95.25] loss=2.88 avg=2.89
[17 | 101.18] loss=2.82 avg=2.89
[9855 | 62448.54] loss=2.25 avg=1.90
[9856 | 62454.23] loss=1.72 avg=1.89
[9857 | 62459.93] loss=1.86 avg=1.89
[9858 | 62465.61] loss=1.84 avg=1.89
[9859 | 62471.32] loss=1.85 avg=1.89
[9860 | 62476.99] loss=2.09 avg=1.89
[9861 | 62482.72] loss=0.62 avg=1.88
[9862 | 62488.41] loss=0.70 avg=1.87
[9863 | 62494.09] loss=2.24 avg=1.87
[9864 | 62499.79] loss=1.74 avg=1.87
[9865 | 62505.51] loss=0.77 avg=1.86
[9866 | 62511.20] loss=1.85 avg=1.86
[9867 | 62516.90] loss=1.63 avg=1.86
[9868 | 62522.62] loss=1.77 avg=1.86
[9869 | 62528.32] loss=1.62 avg=1.86
[9870 | 62534.04] loss=1.58 avg=1.85
[9871 | 62539.74] loss=2.23 avg=1.86
[9872 | 62545.42] loss=2.71 avg=1.86
[9873 | 62551.11] loss=2.34 avg=1.87
[9874 | 62556.78] loss=1.97 avg=1.87
[9875 | 62562.47] loss=0.72 avg=1.86
[9876 | 62568.16] loss=2.04 avg=1.86
[9877 | 62573.88] loss=1.13 avg=1.85
[9878 | 62579.62] loss=1.57 avg=1.85
[9879 | 62585.31] loss=1.55 avg=1.85
[9880 | 62590.99] loss=1.82 avg=1.85
[9881 | 62596.71] loss=2.61 avg=1.85
[9882 | 62602.42] loss=2.16 avg=1.86
[9883 | 62608.12] loss=2.28 avg=1.86
[9884 | 62613.82] loss=1.94 avg=1.86
[9885 | 62619.48] loss=1.05 avg=1.85
[9886 | 62625.20] loss=0.74 avg=1.84
[9887 | 62630.88] loss=2.53 avg=1.85
[9888 | 62636.57] loss=2.64 avg=1.86
[9889 | 62642.28] loss=2.07 avg=1.86
[9890 | 62647.97] loss=1.83 avg=1.86
[9891 | 62653.69] loss=1.58 avg=1.86
[9892 | 62659.36] loss=2.62 avg=1.86
[9893 | 62665.02] loss=2.49 avg=1.87
[9894 | 62670.73] loss=1.40 avg=1.87
[9895 | 62676.44] loss=2.11 avg=1.87
[9896 | 62682.15] loss=2.07 avg=1.87
[9897 | 62687.85] loss=1.61 avg=1.87
[9898 | 62693.53] loss=2.75 avg=1.88
[9899 | 62699.26] loss=1.78 avg=1.88
Generating samples...
======== SAMPLE 1 ========
 tell the little soldier what he meant by such a meeting, and the little Soldier took his saber and cut open the great dragon of the $Villain’s wall. The dragon flew away as if it had broken through a pane of glass, and the Soldier sat down once more in peace, while his saber was of precious silver and the dragon was standing still a moment. Then the little Soldier carried his saber home to the old Soldier. 

"You are welcome," said the old Soldier, "and it is good to be rid of my little enemy again. But you are more than welcome in my house; after all, they are good people. They know what can be done." 

As soon as the two travelers lived together, the $Villain took one of the Snow $Villain’s great castles, and his daughter took the Kingdom with it. But they did not set eyes on each other long, for they knew each other because before long they had heard the Snow $Villain’s boast, that she could not bear to live in this large, empty castle. Now, when Snow $Villain’s wife first saw the $Villain, she was so frightened that she called loudly for the $Villain to be changed; but the $Villain would not believe it, and after that he called the Snow $Villain’s wife as before, and had it written in $MagicalObject, that the $Villain was at the door. 

When the soldier and the young child met there, it was not in the church where the $Villain had left off, that the $Villain spoke so freely; but beneath the church stood a little apple that had never had a proper name, and which the young $Villain had not wanted to wear for three years. The old $Villain was very jealous of the apple; for the little boy often put the apple to his lips to see if it would help him in some way. At the sight of the $Villain’s boast, the soldier was very angry, for the $Villain wished that he were gone, and that he was to have lost his eyesight. He called him a coward, and threatened that he would beat the $Villain down to the ground. But the $Villain would not listen to the bluff; he did not care whether he were alive or dead; he knew that the traitor Snow $Villain was lying in wait, and would not be helped. Then he told him the whole story; and the soldier was forced to listen to it all; and when the $Villain heard the story, he was horrified. He began to weep, and tried to think of nothing better to do than to make himself happy; but he could not get the tears out of his eyes. He went out to the wood, and sought shelter under a tree which grew in the forest. There he saw a little cottage where a great many lived in it. He walked up and down on the street, and saw two young men sitting outside. ‘What are you talking about?’ asked one of them. ‘We can eat and drink from here,’ said the other. Then the soldier said: ‘If you will allow us, we will become invisible around the invisible man, so long as he is invisible, and that will make him a lot more easy to spot.’ Then a third said: ‘That seems to me a lot more likely than an invisible man to be alive,’ and they left the house: the invisible soldier sat in the cottage, looking pretty much everywhere; he never looked around or looked around without looking invisible. The soldier said nothing, and felt sorry for the little things he had lost. 

He went on his way, and being weary, ate nothing but berries and figs, and slept. In the morning he came to a large spring, where a great many ducks were swimming about. One of them was so large that he could not even lift his head to look at it, and the poor duck cried out: ‘Little one, little one!’ But the others, being busy at home, said: ‘Nothing shall come between now and noon, we are not at home.’ 

The soldier went on, and being weary, ate nothing but berries and figs and poultry, and went on looking for a way to get out of the spring. And being very hungry, he came to a large corn-field. There sat a few millers who had all been out working, and there every day were laying away corn. To-day there were seven or eight men lying down, but they were all asleep. The soldier reached down and wanted to eat something, but his mouth was so cold that he swallowed so many gums and lumps of grain that he was forced to let go. When he got to the corn, he saw the soldiers

[9900 | 62759.70] loss=1.95 avg=1.88
[9901 | 62765.42] loss=0.89 avg=1.87
[9902 | 62771.14] loss=1.81 avg=1.87
[9903 | 62776.85] loss=2.77 avg=1.88
[9904 | 62782.57] loss=2.26 avg=1.88
[9905 | 62788.31] loss=2.41 avg=1.88
[9906 | 62794.05] loss=1.74 avg=1.88
[9907 | 62799.80] loss=1.80 avg=1.88
[9908 | 62805.53] loss=0.91 avg=1.87
[9909 | 62811.24] loss=2.32 avg=1.88
[9910 | 62816.93] loss=1.96 avg=1.88
[9911 | 62822.65] loss=1.49 avg=1.87
[9912 | 62828.34] loss=1.68 avg=1.87
[9913 | 62834.08] loss=1.66 avg=1.87
[9914 | 62839.75] loss=0.73 avg=1.86
[9915 | 62845.42] loss=1.77 avg=1.86
[9916 | 62851.13] loss=2.35 avg=1.86
[9917 | 62856.85] loss=2.12 avg=1.87
[9918 | 62862.53] loss=0.97 avg=1.86
[9919 | 62868.25] loss=1.79 avg=1.86
[9920 | 62873.96] loss=2.90 avg=1.87
[9921 | 62879.63] loss=1.66 avg=1.86
[9922 | 62885.32] loss=1.29 avg=1.86
[9923 | 62891.00] loss=1.30 avg=1.85
[9924 | 62896.68] loss=1.98 avg=1.85
[9925 | 62902.38] loss=2.41 avg=1.86
[9926 | 62908.10] loss=1.58 avg=1.86
[9927 | 62913.81] loss=1.98 avg=1.86
[9928 | 62919.52] loss=1.99 avg=1.86
[9929 | 62925.21] loss=3.03 avg=1.87
[9930 | 62930.87] loss=2.92 avg=1.88
[9931 | 62936.58] loss=1.97 avg=1.88
[9932 | 62942.24] loss=1.85 avg=1.88
[9933 | 62947.95] loss=2.88 avg=1.89
[9934 | 62953.61] loss=1.44 avg=1.89
[9935 | 62959.28] loss=2.80 avg=1.90
[9936 | 62964.97] loss=1.87 avg=1.90
[9937 | 62970.67] loss=2.45 avg=1.90
[9938 | 62976.35] loss=2.44 avg=1.91
[9939 | 62982.06] loss=1.86 avg=1.91
[9940 | 62987.76] loss=1.14 avg=1.90
[9941 | 62993.43] loss=1.08 avg=1.89
[9942 | 62999.14] loss=1.74 avg=1.89
[9943 | 63004.82] loss=2.07 avg=1.89
[9944 | 63010.53] loss=1.64 avg=1.89
[9945 | 63016.22] loss=1.97 avg=1.89
[9946 | 63021.89] loss=1.82 avg=1.89
[9947 | 63027.59] loss=1.66 avg=1.89
[9948 | 63033.27] loss=1.47 avg=1.88
[9949 | 63038.98] loss=2.34 avg=1.89
[9950 | 63044.65] loss=0.97 avg=1.88
[9951 | 63050.35] loss=1.85 avg=1.88
[9952 | 63056.03] loss=2.84 avg=1.89
[9953 | 63061.74] loss=2.45 avg=1.89
[9954 | 63067.45] loss=2.62 avg=1.90
[9955 | 63073.15] loss=2.23 avg=1.90
[9956 | 63078.86] loss=2.19 avg=1.91
[9957 | 63084.55] loss=3.04 avg=1.92
[9958 | 63090.22] loss=1.80 avg=1.92
[9959 | 63095.91] loss=3.43 avg=1.93
[9960 | 63101.61] loss=1.30 avg=1.93
[9961 | 63107.34] loss=1.65 avg=1.92
[9962 | 63113.02] loss=1.71 avg=1.92
[9963 | 63118.73] loss=0.64 avg=1.91
[9964 | 63124.44] loss=1.46 avg=1.90
[9965 | 63130.14] loss=1.67 avg=1.90
[9966 | 63135.84] loss=1.80 avg=1.90
[9967 | 63141.56] loss=1.24 avg=1.89
[9968 | 63147.26] loss=2.10 avg=1.90
[9969 | 63152.93] loss=0.73 avg=1.88
[9970 | 63158.65] loss=1.86 avg=1.88
[9971 | 63164.39] loss=2.37 avg=1.89
[9972 | 63170.07] loss=1.10 avg=1.88
[9973 | 63175.74] loss=2.83 avg=1.89
[9974 | 63181.44] loss=1.94 avg=1.89
[9975 | 63187.14] loss=1.80 avg=1.89
[9976 | 63192.86] loss=2.75 avg=1.90
[9977 | 63198.53] loss=1.27 avg=1.89
[9978 | 63204.22] loss=1.57 avg=1.89
[9979 | 63209.92] loss=2.18 avg=1.89
[9980 | 63215.63] loss=0.75 avg=1.88
[9981 | 63221.31] loss=2.35 avg=1.88
[9982 | 63227.02] loss=2.17 avg=1.89
[9983 | 63232.76] loss=1.85 avg=1.89
[9984 | 63238.47] loss=1.69 avg=1.88
[9985 | 63244.19] loss=1.53 avg=1.88
[9986 | 63249.89] loss=1.59 avg=1.88
[9987 | 63255.58] loss=1.65 avg=1.88
[9988 | 63261.25] loss=1.96 avg=1.88
[9989 | 63266.93] loss=2.33 avg=1.88
[9990 | 63272.59] loss=1.77 avg=1.88
[9991 | 63278.29] loss=1.70 avg=1.88
[9992 | 63283.95] loss=2.87 avg=1.89
[9993 | 63289.65] loss=2.91 avg=1.90
[9994 | 63295.35] loss=2.66 avg=1.91
[9995 | 63301.06] loss=2.07 avg=1.91
[9996 | 63306.79] loss=1.97 avg=1.91
[9997 | 63312.50] loss=2.19 avg=1.91
[9998 | 63318.18] loss=1.02 avg=1.90
[9999 | 63323.87] loss=1.10 avg=1.89
Saving checkpoint/run1/model-10000
Generating samples...
======== SAMPLE 1 ========
 and he began to cry, for, as it was evening, his mother came and said to him: 

“I have just one little daughter, whose name is Snowdrop, and she is just as smart as any of all the rest. She says I have $MagicalObject, and that I can cast a spell on her. As soon as you go out by yourself and by yourself you become really stupid.” 

The child was quite frightened, and said: 

“Oh, you wicked little thing, they are really no more wicked than we thought, and we can cast a spell over you at your leisure.” 

When the child left her fairy master, however, she went herself out to fetch a bottle of water that the door might easily be opened. There she found the bottle, and poured forth her milk and honey. The child at once was frightened, but she kept on till the old old woman appeared and asked again what she had brought. 

“I brought,” said she, “a hundred and fifty gold coins. Had I brought them by myself they would of course have perished in the tempest, but as they are all changed, so you must have paid tribute to them.” 

“Who gave you these fifty gold coins?” 

“Who gave the coins you called coins?” said the witch. 

“Oh, it's because you are stupid. I don't like the look of your twenty dollar bills. They are all made of marble.” 

“Are they marble? Then they must always be $MagicalObject.” 

“Yes, that's true,” said the witch. “They are $MagicalObject all the same. However, to keep you from calling them $MagicalObject you must make them new.” 

“I wish you would make them all change colors,” answered the witch. “To make a new coat they must also change their hair.” 

“That is ridiculous!” said the boy. “That only makes one $MagicalObject change their hair.” And he said to the girl: 

“If you come and make each change his color; if you do nothing then everything will be black.” 

The $Villain then asked how she would fare. “Make each of you a new coat,” she said, “and I will make each of you a new handkerchief; your hair must be made of gold.” 

“All right then,” said the witch, “go back to your children and tell me where the $Hero is.” 

Then all the children all played, and $Hero said: 

“Tell me, how do I bring you there?” 

“I'll tell the old Witch about $Hero and the new $Hero to please her.” 

“Now, give each of you the finger or claw, and go into the kitchen and fill the pan. When the time comes I will look up and you must follow me, and when I finish you must put the cat down, but be careful, for he will throw up your $MagicalObject and that will be your fault.” 

So the cat was killed, but Snowdrop went with her and $Hero and $Donor, and they followed $MagicalObject to the $MagicalObject. Then they all went out again as usual, and at midday it came to the $Villain, and he gave each one a ring and said, “Here is my prize!” So all the $MagicalObjects went home and each took their prize for the $Villain. 

Then the following evening the $Villain and the $Villain got together, and Snowdrop and $Hero went to the pot of water at the table, and the youngest had Snowdrop put away to be taken back to her own Kingdom. When the $Villain was gone, he left no one. But he made it known in all his people, so that no one said that he was dead. The next day the old $Villain said: “I will bring you to me as a gift.” So he put away the cat. It did not hurt him at all. But if he had put one of the little cats back into the kitchen, there would have been a chance of catching the gold. So when the $Villain’s daughter came home, he said: “Give me the cat at once,” and she did, and when the $Villain went and fetched the gift she gave him the finger long enough to begin to count

[10000 | 63386.54] loss=2.13 avg=1.90
[10001 | 63392.29] loss=1.04 avg=1.89
[10002 | 63397.99] loss=2.67 avg=1.90
[10003 | 63403.73] loss=1.98 avg=1.90
[10004 | 63409.43] loss=0.87 avg=1.89
[10005 | 63415.14] loss=1.67 avg=1.88
[10006 | 63420.90] loss=1.71 avg=1.88
[10007 | 63426.61] loss=1.84 avg=1.88
[10008 | 63432.30] loss=1.99 avg=1.88
[10009 | 63438.00] loss=2.49 avg=1.89
[10010 | 63443.69] loss=2.40 avg=1.89
[10011 | 63449.39] loss=2.26 avg=1.90
[10012 | 63455.09] loss=1.89 avg=1.90
[10013 | 63460.79] loss=2.66 avg=1.91
[10014 | 63466.49] loss=2.84 avg=1.92
[10015 | 63472.21] loss=2.34 avg=1.92
[10016 | 63477.91] loss=1.19 avg=1.91
[10017 | 63483.59] loss=1.94 avg=1.91
[10018 | 63489.24] loss=2.13 avg=1.91
[10019 | 63494.93] loss=1.82 avg=1.91
[10020 | 63500.63] loss=1.83 avg=1.91
[10021 | 63506.32] loss=1.43 avg=1.91
[10022 | 63512.00] loss=2.26 avg=1.91
[10023 | 63517.70] loss=1.73 avg=1.91
[10024 | 63523.39] loss=3.27 avg=1.92
[10025 | 63529.07] loss=1.88 avg=1.92
[10026 | 63534.74] loss=1.97 avg=1.92
[10027 | 63540.40] loss=2.32 avg=1.93
[10028 | 63546.10] loss=1.02 avg=1.92
[10029 | 63551.79] loss=2.03 avg=1.92
[10030 | 63557.49] loss=0.78 avg=1.91
[10031 | 63563.17] loss=2.50 avg=1.91
[10032 | 63568.88] loss=1.97 avg=1.91
[10033 | 63574.57] loss=1.50 avg=1.91
[10034 | 63580.23] loss=1.82 avg=1.91
[10035 | 63585.94] loss=2.58 avg=1.92
[10036 | 63591.63] loss=1.03 avg=1.91
[10037 | 63597.31] loss=0.66 avg=1.89
[10038 | 63602.96] loss=1.03 avg=1.89
[10039 | 63608.64] loss=1.62 avg=1.88
[10040 | 63614.37] loss=1.76 avg=1.88
[10041 | 63620.06] loss=1.04 avg=1.87
[10042 | 63625.76] loss=2.37 avg=1.88
[10043 | 63631.45] loss=2.01 avg=1.88
[10044 | 63637.11] loss=2.26 avg=1.88
[10045 | 63642.78] loss=1.69 avg=1.88
[10046 | 63648.46] loss=1.35 avg=1.88
[10047 | 63654.14] loss=1.76 avg=1.88
[10048 | 63659.84] loss=1.95 avg=1.88
[10049 | 63665.53] loss=2.33 avg=1.88
[10050 | 63671.23] loss=1.02 avg=1.87
[10051 | 63676.90] loss=2.29 avg=1.88
[10052 | 63682.58] loss=2.03 avg=1.88
[10053 | 63688.27] loss=2.31 avg=1.88
[10054 | 63693.97] loss=2.14 avg=1.88
[10055 | 63699.65] loss=2.60 avg=1.89
[10056 | 63705.37] loss=1.65 avg=1.89
[10057 | 63711.06] loss=1.69 avg=1.89
[10058 | 63716.74] loss=1.78 avg=1.89
[10059 | 63722.40] loss=1.79 avg=1.89
[10060 | 63728.07] loss=1.77 avg=1.88
[10061 | 63733.76] loss=2.54 avg=1.89
[10062 | 63739.46] loss=1.93 avg=1.89
[10063 | 63745.14] loss=1.57 avg=1.89
[10064 | 63750.81] loss=1.51 avg=1.88
[10065 | 63756.49] loss=2.53 avg=1.89
[10066 | 63762.21] loss=2.38 avg=1.90
[10067 | 63767.92] loss=1.79 avg=1.89
[10068 | 63773.64] loss=1.93 avg=1.89
[10069 | 63779.35] loss=1.94 avg=1.90
[10070 | 63785.03] loss=1.83 avg=1.89
[10071 | 63790.71] loss=2.95 avg=1.91
[10072 | 63796.40] loss=1.76 avg=1.90
[10073 | 63802.08] loss=1.16 avg=1.90
[10074 | 63807.76] loss=2.01 avg=1.90
[10075 | 63813.45] loss=1.45 avg=1.89
[10076 | 63819.15] loss=0.48 avg=1.88
[10077 | 63824.84] loss=1.86 avg=1.88
[10078 | 63830.53] loss=2.43 avg=1.88
[10079 | 63836.23] loss=0.85 avg=1.87
[10080 | 63841.92] loss=1.75 avg=1.87
[10081 | 63847.62] loss=2.60 avg=1.88
[10082 | 63853.31] loss=1.69 avg=1.88
[10083 | 63858.98] loss=1.29 avg=1.87
[10084 | 63864.72] loss=0.95 avg=1.86
[10085 | 63870.42] loss=1.80 avg=1.86
[10086 | 63876.10] loss=2.05 avg=1.86
[10087 | 63881.80] loss=1.05 avg=1.86
[10088 | 63887.49] loss=2.60 avg=1.86
[10089 | 63893.17] loss=2.78 avg=1.87
[10090 | 63898.86] loss=1.02 avg=1.86
[10091 | 63904.58] loss=2.19 avg=1.87
[10092 | 63910.27] loss=0.75 avg=1.86
[10093 | 63915.95] loss=2.22 avg=1.86
[10094 | 63921.65] loss=1.53 avg=1.86
[10095 | 63927.33] loss=2.51 avg=1.86
[10096 | 63932.99] loss=2.47 avg=1.87
[10097 | 63938.68] loss=1.91 avg=1.87
[10098 | 63944.39] loss=1.81 avg=1.87
[10099 | 63950.09] loss=2.11 avg=1.87
Generating samples...
======== SAMPLE 1 ========
 nobody, but he could not see it. Then the two pirates came up behind him and were quite furious, and he cried, ‘The best means of protecting me, I give you, is to go to the moon, where you can see the sight before you.’ Then they turned and were gone a moment. 
